Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE71760362006060ASN00,N/A,ASN,DAY, 176, 036,2006/03/01,2006:060:08:12:32.1173750,2006:060:08:12:59.3454999, 9, 9,  40.97,  53.29,  48.98,  38.70,  22.92,40.7586555,143.7297363,34°35'03.84"N,33°01'02.64"E,35°32'55.32"N,32°12'45.72"E,35°14'47.40"N,34°17'03.12"E,33°54'46.80"N,31°46'15.96"E,33°37'00.48"N,33°48'10.44"E,N,L,L,L,H,L,L,H,L,L,Y,NOMINAL,DE,-8.077605,LL,LL,LL,HH,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58304   (35°34'58.94"N),  31.76934  (31°46'09.62"E), 35.58140   (35°34'53.04"N),  34.38183  (34°22'54.59"E), 33.63559   (33°38'08.12"N),  31.79775   (31°47'51.90"E), 33.63406   (33°38'02.62"N),  34.34993   (34°20'59.75"E),14401,15781,7201,7891,7201,7891,,,147,3.322,2.22,2.471,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5844,33.0174,35.5487,32.2127,35.2465,34.2842,33.913,31.7711,33.6168,33.8029,LE71760362006060ASN00,LE71760362006060ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362006060ASN00
LE71760362005313ASN00,N/A,ASN,DAY, 176, 036,2005/11/09,2005:313:08:11:52.5030000,2005:313:08:12:19.7168750, 9, 9,   0.71,   0.12,   0.21,   2.48,   0.03,35.0605545,156.5020905,34°38'07.44"N,33°00'50.04"E,35°35'55.68"N,32°12'28.80"E,35°17'47.76"N,34°16'51.60"E,33°57'51.48"N,31°45'58.68"E,33°40'04.44"N,33°47'58.56"E,N,L,L,L,H,H,L,H,H,L,Y,NOMINAL,DE,2.395901,LL,LL,LL,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57760   (35°34'39.36"N),  31.76611  (31°45'58.00"E), 35.57596   (35°34'33.46"N),  34.38505  (34°23'06.18"E), 33.63826   (33°38'17.74"N),  31.79448   (31°47'40.13"E), 33.63673   (33°38'12.23"N),  34.35321   (34°21'11.56"E),14341,15821,7171,7911,7171,7911,,,155,3.951,2.617,2.96,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6354,33.0139,35.5988,32.208,35.2966,34.281,33.9643,31.7663,33.6679,33.7996,LE71760362005313ASN00,LE71760362005313ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005313ASN00
LE71760362005297ASN00,N/A,ASN,DAY, 176, 036,2005/10/24,2005:297:08:11:41.4510625,2005:297:08:12:08.6636250, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,39.7750549,154.0751495,34°38'12.12"N,33°00'54.72"E,35°35'53.16"N,32°12'31.68"E,35°17'45.96"N,34°16'57.00"E,33°57'48.96"N,31°46'02.64"E,33°40'03.00"N,33°48'04.68"E,N,L,L,L,H,L,L,H,L,L,Y,NOMINAL,DE,14.153836,LL,LL,LL,HH,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57770   (35°34'39.72"N),  31.77605  (31°46'33.78"E), 35.57592   (35°34'33.31"N),  34.38836  (34°23'18.10"E), 33.63295   (33°37'58.62"N),  31.80426   (31°48'15.34"E), 33.63129   (33°37'52.64"N),  34.35636   (34°21'22.90"E),14381,15781,7191,7891,7191,7891,,,185,4.139,2.47,3.321,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6367,33.0152,35.5981,32.2088,35.2961,34.2825,33.9636,31.7674,33.6675,33.8013,LE71760362005297ASN00,LE71760362005297ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005297ASN00
LE71760362005185ASN00,N/A,ASN,DAY, 176, 036,2005/07/04,2005:185:08:11:51.2013124,2005:185:08:12:18.4003124, 9, 9,   2.74,   3.83,   3.19,   3.72,   0.20,65.1664886,111.5432587,34°35'58.92"N,33°00'26.64"E,35°33'31.32"N,32°12'00.72"E,35°15'32.40"N,34°16'20.28"E,33°55'28.56"N,31°45'40.32"E,33°37'51.24"N,33°47'37.32"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-6.310174,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58050   (35°34'49.80"N),  31.78594  (31°47'09.38"E), 35.57851   (35°34'42.64"N),  34.39834  (34°23'54.02"E), 33.63574   (33°38'08.66"N),  31.81392   (31°48'50.11"E), 33.63389   (33°38'02.00"N),  34.36610   (34°21'57.96"E),14381,15781,7191,7891,7191,7891,,,71,6.488,5.101,4.009,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5997,33.0074,35.5587,32.2002,35.259,34.2723,33.9246,31.7612,33.6309,33.7937,LE71760362005185ASN00,LE71760362005185ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005185ASN00
LE71760362005169ASN00,N/A,ASN,DAY, 176, 036,2005/06/18,2005:169:08:11:52.5176874,2005:169:08:12:19.7143750, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,66.1103058,111.4281769,34°35'31.92"N,33°01'04.80"E,35°33'08.64"N,32°12'37.80"E,35°15'09.36"N,34°16'57.36"E,33°55'04.80"N,31°46'18.48"E,33°37'26.76"N,33°48'15.12"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-15.108662,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57513   (35°34'30.47"N),  31.78933  (31°47'21.59"E), 35.57298   (35°34'22.73"N),  34.40817  (34°24'29.41"E), 33.63848   (33°38'18.53"N),  31.81712   (31°49'01.63"E), 33.63648   (33°38'11.33"N),  34.37585   (34°22'33.06"E),14321,15821,7161,7911,7161,7911,,,88,6.589,4.715,4.602,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5922,33.018,35.5524,32.2105,35.2526,34.2826,33.918,31.7718,33.6241,33.8042,LE71760362005169ASN00,LE71760362005169ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005169ASN00
LE71760362005153ASN00,N/A,ASN,DAY, 176, 036,2005/06/02,2005:153:08:11:59.1805624,2005:153:08:12:26.3748750, 9, 9,  29.84,  27.86,  38.91,  18.13,  34.44,66.0337448,114.8566589,34°35'09.96"N,33°00'23.04"E,35°32'44.16"N,32°11'52.44"E,35°14'43.80"N,34°16'13.44"E,33°54'43.56"N,31°45'33.84"E,33°37'04.44"N,33°47'31.92"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-7.921923,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58040   (35°34'49.44"N),  31.77600  (31°46'33.60"E), 35.57862   (35°34'43.03"N),  34.38841  (34°23'18.28"E), 33.63565   (33°38'08.34"N),  31.80422   (31°48'15.19"E), 33.63399   (33°38'02.36"N),  34.35640   (34°21'23.04"E),14381,15781,7191,7891,7191,7891,,,33,5.882,3.87,4.429,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5861,33.0064,35.5456,32.1979,35.2455,34.2704,33.9121,31.7594,33.6179,33.7922,LE71760362005153ASN00,LE71760362005153ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005153ASN00
LE71760362005137ASN00,N/A,ASN,DAY, 176, 036,2005/05/17,2005:137:08:12:03.1617500,2005:137:08:12:30.3544374, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,64.5581894,120.7104416,34°34'53.76"N,33°00'14.04"E,35°32'40.56"N,32°11'50.64"E,35°14'39.12"N,34°16'13.44"E,33°54'38.88"N,31°45'29.52"E,33°36'58.32"N,33°47'29.40"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,15.961442,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58030   (35°34'49.08"N),  31.76607  (31°45'57.85"E), 35.57866   (35°34'43.18"N),  34.38510  (34°23'06.36"E), 33.64367   (33°38'37.21"N),  31.79441   (31°47'39.88"E), 33.64214   (33°38'31.70"N),  34.35329   (34°21'11.84"E),14321,15821,7161,7911,7161,7911,,,111,4.762,2.836,3.825,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5816,33.0039,35.5446,32.1974,35.2442,34.2704,33.9108,31.7582,33.6162,33.7915,LE71760362005137ASN00,LE71760362005137ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005137ASN00
LE71760362005105ASN00,N/A,ASN,DAY, 176, 036,2005/04/15,2005:105:08:12:00.0662500,2005:105:08:12:27.2545624, 9, 9,  31.21,  45.26,  35.49,  29.58,  14.50,56.9920769,132.817337,34°34'44.76"N,33°02'37.32"E,35°32'30.48"N,32°14'13.92"E,35°14'26.88"N,34°18'33.84"E,33°54'30.96"N,31°47'52.08"E,33°36'48.60"N,33°49'49.44"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-2.691713,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58060   (35°34'50.16"N),  31.79587  (31°47'45.13"E), 35.57835   (35°34'42.06"N),  34.41158  (34°24'41.69"E), 33.64395   (33°38'38.22"N),  31.82352   (31°49'24.67"E), 33.64186   (33°38'30.70"N),  34.37917   (34°22'45.01"E),14321,15801,7161,7901,7161,7901,,,21,3.984,2.356,3.213,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5791,33.0437,35.5418,32.2372,35.2408,34.3094,33.9086,31.7978,33.6135,33.8304,LE71760362005105ASN00,LE71760362005105ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005105ASN00
LE71760362005073ASN00,N/A,ASN,DAY, 176, 036,2005/03/14,2005:073:08:12:08.6801875,2005:073:08:12:35.8642500, 9, 9,  14.96,  19.38,  16.63,  17.97,   5.87,45.5514641,140.9747772,34°35'04.20"N,33°01'09.12"E,35°32'49.56"N,32°12'51.12"E,35°14'43.80"N,34°17'08.16"E,33°54'51.12"N,31°46'21.72"E,33°37'06.24"N,33°48'16.20"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,8.168962,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57753   (35°34'39.11"N),  31.75949  (31°45'34.16"E), 35.57603   (35°34'33.71"N),  34.37843  (34°22'42.35"E), 33.64090   (33°38'27.24"N),  31.78797   (31°47'16.69"E), 33.63951   (33°38'22.24"N),  34.34678   (34°20'48.41"E),14321,15821,7161,7911,7161,7911,,,203,3.919,2.692,2.848,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5845,33.0192,35.5471,32.2142,35.2455,34.2856,33.9142,31.7727,33.6184,33.8045,LE71760362005073ASN00,LE71760362005073ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005073ASN00
LE71760362005057ASN00,N/A,ASN,DAY, 176, 036,2005/02/26,2005:057:08:12:06.4711874,2005:057:08:12:33.6524999, 9, 9,   0.74,   1.43,   1.33,   0.04,   0.17,39.7361336,144.1410828,34°35'22.56"N,33°01'30.72"E,35°33'03.60"N,32°13'09.84"E,35°14'56.76"N,34°17'27.96"E,33°55'05.88"N,31°46'42.60"E,33°37'19.92"N,33°48'38.16"E,N,L,L,L,H,L,L,H,L,L,Y,NOMINAL,DE,3.521721,LL,LL,LL,HH,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57756   (35°34'39.22"N),  31.76280  (31°45'46.08"E), 35.57603   (35°34'33.71"N),  34.37843  (34°22'42.35"E), 33.64094   (33°38'27.38"N),  31.79121   (31°47'28.36"E), 33.63951   (33°38'22.24"N),  34.34678   (34°20'48.41"E),14321,15801,7161,7901,7161,7901,,,235,3.628,2.453,2.673,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5896,33.0252,35.551,32.2194,35.2491,34.2911,33.9183,31.7785,33.6222,33.8106,LE71760362005057ASN00,LE71760362005057ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362005057ASN00
LE71760362004343ASN00,N/A,ASN,DAY, 176, 036,2004/12/08,2004:343:08:11:36.1314374,2004:343:08:12:03.3024374, 9, 9,  20.27,  22.90,  44.20,   4.63,   9.36,28.9183941,156.7266846,34°37'21.72"N,33°02'27.96"E,35°35'08.88"N,32°14'08.52"E,35°17'00.24"N,34°18'31.32"E,33°57'12.60"N,31°47'36.96"E,33°39'24.84"N,33°49'37.20"E,N,L,L,L,H,H,L,H,H,L,Y,NOMINAL,DE,11.222138,LL,LL,LL,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57767   (35°34'39.61"N),  31.77274  (31°46'21.86"E), 35.57588   (35°34'33.17"N),  34.39167  (34°23'30.01"E), 33.63833   (33°38'17.99"N),  31.80095   (31°48'03.42"E), 33.63666   (33°38'11.98"N),  34.35968   (34°21'34.85"E),14341,15821,7171,7911,7171,7911,,,145,3.521,2.263,2.697,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6227,33.0411,35.5858,32.2357,35.2834,34.3087,33.9535,31.7936,33.6569,33.827,LE71760362004343ASN00,LE71760362004343ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004343ASN00
LE71760362004311ASN00,N/A,ASN,DAY, 176, 036,2004/11/06,2004:311:08:11:21.0276874,2004:311:08:11:48.1961874, 9, 9,   4.14,   0.84,  13.73,   1.95,   0.03,35.7935143,156.0752106,34°37'47.64"N,33°01'21.72"E,35°35'23.28"N,32°12'59.40"E,35°17'16.08"N,34°17'20.76"E,33°57'28.44"N,31°46'28.56"E,33°39'42.48"N,33°48'27.00"E,N,L,L,L,H,L,L,H,L,L,Y,NOMINAL,DE,12.426678,LL,LL,LL,HH,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57760   (35°34'39.36"N),  31.76611  (31°45'58.00"E), 35.57603   (35°34'33.71"N),  34.37843  (34°22'42.35"E), 33.63556   (33°38'08.02"N),  31.79452   (31°47'40.27"E), 33.63410   (33°38'02.76"N),  34.34670   (34°20'48.12"E),14361,15781,7181,7891,7181,7891,,,165,4.189,2.43,3.412,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6299,33.0227,35.5898,32.2165,35.2878,34.2891,33.9579,31.7746,33.6618,33.8075,LE71760362004311ASN00,LE71760362004311ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004311ASN00
LE71760362004295ASN00,N/A,ASN,DAY, 176, 036,2004/10/21,2004:295:08:11:09.2124375,2004:295:08:11:36.3790000, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,40.5987816,153.3373566,34°37'49.80"N,33°01'30.00"E,35°35'23.28"N,32°13'03.36"E,35°17'16.44"N,34°17'27.24"E,33°57'29.16"N,31°46'38.64"E,33°39'43.20"N,33°48'39.24"E,N,L,L,L,H,L,L,H,L,L,Y,NOMINAL,DE,-7.276517,LL,LL,LL,HH,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57222   (35°34'19.99"N),  31.76951  (31°46'10.24"E), 35.57051   (35°34'13.84"N),  34.38827  (34°23'17.77"E), 33.63559   (33°38'08.12"N),  31.79775   (31°47'51.90"E), 33.63399   (33°38'02.36"N),  34.35640   (34°21'23.04"E),14321,15821,7161,7911,7161,7911,,,182,3.835,2.291,3.076,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6305,33.025,35.5898,32.2176,35.2879,34.2909,33.9581,31.7774,33.662,33.8109,LE71760362004295ASN00,LE71760362004295ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004295ASN00
LE71760362004279EDC02,N/A,EDC,DAY, 176, 036,2004/10/05,2004:279:08:10:59.4913125,2004:279:08:11:26.6556875, 9, 9,   6.66,   7.04,   4.81,   6.46,   8.34,45.6478958,148.8088989,34°38'01.68"N,32°59'07.08"E,35°35'35.52"N,32°10'39.36"E,35°17'34.80"N,34°15'06.84"E,33°57'41.40"N,31°44'16.44"E,33°40'01.56"N,33°46'21.00"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,10.861858,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57999   (35°34'47.96"N),  31.73628  (31°44'10.61"E), 35.57907   (35°34'44.65"N),  34.34868  (34°20'55.25"E), 33.63798   (33°38'16.73"N),  31.76537   (31°45'55.33"E), 33.63712   (33°38'13.63"N),  34.31764   (34°19'03.50"E),14361,15781,7181,7891,7181,7891,,,142,4.273,2.952,3.09,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6338,32.9853,35.5932,32.1776,35.293,34.2519,33.9615,31.7379,33.6671,33.7725,LE71760362004279EDC02,LE71760362004279EDC02,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004279EDC02
LE71760362004263ASN01,N/A,ASN,DAY, 176, 036,2004/09/19,2004:263:08:11:03.7365000,2004:263:08:11:30.8995624, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,50.5650368,142.776413,34°37'49.80"N,32°59'58.20"E,35°35'21.12"N,32°11'25.08"E,35°17'21.48"N,34°15'52.92"E,33°57'25.56"N,31°45'09.00"E,33°39'46.08"N,33°47'13.56"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,15.675052,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58020   (35°34'48.72"N),  31.75614  (31°45'22.10"E), 35.57885   (35°34'43.86"N),  34.36854  (34°22'06.74"E), 33.63817   (33°38'17.41"N),  31.78478   (31°47'05.21"E), 33.63691   (33°38'12.88"N),  34.33704   (34°20'13.34"E),14361,15781,7181,7891,7181,7891,,,138,4.378,2.954,3.231,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.6305,32.9995,35.5892,32.1903,35.2893,34.2647,33.9571,31.7525,33.6628,33.7871,LE71760362004263ASN01,LE71760362004263ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004263ASN01
LE71760362004151ASN01,N/A,ASN,DAY, 176, 036,2004/05/30,2004:151:08:11:34.9623125,2004:151:08:12:02.1106250, 9, 9,   0.50,   0.36,   1.62,   0.00,   0.00,65.8084793,115.606987,34°35'23.64"N,33°00'17.64"E,35°32'58.56"N,32°11'50.28"E,35°14'57.48"N,34°16'13.44"E,33°55'07.32"N,31°45'31.68"E,33°37'27.84"N,33°47'32.28"E,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,3.312503,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57750   (35°34'39.00"N),  31.75618  (31°45'22.25"E), 35.57607   (35°34'33.85"N),  34.37512  (34°22'30.43"E), 33.64358   (33°38'36.89"N),  31.78470   (31°47'04.92"E), 33.64225   (33°38'32.10"N),  34.34359   (34°20'36.92"E),14301,15821,7151,7911,7151,7911,,,60,4.591,3.156,3.334,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5899,33.0049,35.5496,32.1973,35.2493,34.2704,33.9187,31.7588,33.6244,33.7923,LE71760362004151ASN01,LE71760362004151ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004151ASN01
LE71760362004135ASN01,N/A,ASN,DAY, 176, 036,2004/05/14,2004:135:08:11:37.8202499,2004:135:08:12:04.9668750, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,64.0678406,121.6878738,34°35'11.04"N,33°00'31.68"E,35°32'47.76"N,32°12'07.20"E,35°14'45.96"N,34°16'28.92"E,33°54'56.16"N,31°45'46.44"E,33°37'15.24"N,33°47'45.60"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,3.248395,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57750   (35°34'39.00"N),  31.75618  (31°45'22.25"E), 35.57611   (35°34'34.00"N),  34.37181  (34°22'18.52"E), 33.64358   (33°38'36.89"N),  31.78470   (31°47'04.92"E), 33.64229   (33°38'32.24"N),  34.34036   (34°20'25.30"E),14301,15801,7151,7901,7151,7901,,,94,4.669,3.338,3.265,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5864,33.0088,35.5466,32.202,35.2461,34.2747,33.9156,31.7629,33.6209,33.796,LE71760362004135ASN01,LE71760362004135ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004135ASN01
LE71760362004119ASN01,N/A,ASN,DAY, 176, 036,2004/04/28,2004:119:08:11:35.6158124,2004:119:08:12:02.7607499, 9, 9,   5.91,  10.24,   9.41,   0.10,   3.87,60.737545,128.0657806,34°35'07.80"N,33°01'58.08"E,35°32'44.16"N,32°13'35.40"E,35°14'41.64"N,34°17'55.32"E,33°54'46.80"N,31°47'10.32"E,33°37'04.80"N,33°49'07.32"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-4.902043,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.58321   (35°34'59.56"N),  31.78589  (31°47'09.20"E), 35.58121   (35°34'52.36"N),  34.39838  (34°23'54.17"E), 33.64116   (33°38'28.18"N),  31.81385   (31°48'49.86"E), 33.63930   (33°38'21.48"N),  34.36619   (34°21'58.28"E),14361,15781,7181,7891,7181,7891,,,232,5.927,3.409,4.848,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5855,33.0328,35.5456,32.2265,35.2449,34.2987,33.913,31.7862,33.618,33.8187,LE71760362004119ASN01,LE71760362004119ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004119ASN01
LE71760362004103ASN01,N/A,ASN,DAY, 176, 036,2004/04/12,2004:103:08:11:38.0473750,2004:103:08:12:05.1909999, 9, 9,   0.00,   0.00,   0.00,   0.00,   0.00,56.0345421,133.532486,34°35'05.64"N,33°01'57.72"E,35°32'47.40"N,32°13'34.32"E,35°14'44.52"N,34°17'51.72"E,33°54'56.52"N,31°47'15.00"E,33°37'14.52"N,33°49'09.84"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,15.227603,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57763   (35°34'39.47"N),  31.76942  (31°46'09.91"E), 35.57596   (35°34'33.46"N),  34.38505  (34°23'06.18"E), 33.64370   (33°38'37.32"N),  31.79764   (31°47'51.50"E), 33.64214   (33°38'31.70"N),  34.35329   (34°21'11.84"E),14301,15801,7151,7901,7151,7901,,,156,5.194,3.406,3.921,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5849,33.0327,35.5465,32.2262,35.2457,34.2977,33.9157,31.7875,33.6207,33.8194,LE71760362004103ASN01,LE71760362004103ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004103ASN01
LE71760362004087ASN01,N/A,ASN,DAY, 176, 036,2004/03/27,2004:087:08:11:43.3366249,2004:087:08:12:10.4797499, 9, 9,  73.65,  51.65,  89.84,  57.98,  95.11,50.4233513,137.8778687,34°35'12.12"N,33°01'01.20"E,35°32'41.64"N,32°12'36.36"E,35°14'37.68"N,34°16'54.12"E,33°54'52.20"N,31°46'14.88"E,33°37'09.12"N,33°48'09.72"E,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-9.632142,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 35.57472   (35°34'28.99"N),  31.74961  (31°44'58.60"E), 35.57348   (35°34'24.53"N),  34.36514  (34°21'54.50"E), 33.64081   (33°38'26.92"N),  31.77827   (31°46'41.77"E), 33.63965   (33°38'22.74"N),  34.33385   (34°20'01.86"E),14301,15801,7151,7901,7151,7901,,,127,4.639,3.19,3.368,UTM,WGS84,WGS84,36,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,34.5867,33.017,35.5449,32.2101,35.2438,34.2817,33.9145,31.7708,33.6192,33.8027,LE71760362004087ASN01,LE71760362004087ASN01,http://earthexplorer.usgs.gov/download/options/5441/LE71760362004087ASN01
